price,city,region,district,floor,age,heating_type,total_floors,furnished_house,baths,rooms,salon,area,net area
32000,Antalya,Konyaaltı,Gürsu,2. floor,4,Isıtma Yok,3,Eşyalı Değil,3,4,1,120,110
22000,Antalya,Konyaaltı,Uluç,Middle floor,8,Klima,3,Eşyalı Değil,1,2,1,110,100
14000,Antalya,Gazipaşa,Pazarcı,2. floor,1,Klima,5,Eşyalı Değil,1,2,1,85,80
40000,Antalya,Konyaaltı,Altınkum,1. floor,15,Kombi,2,Eşyalı,1,3,1,170,160
31450,Antalya,Alanya,Oba,1. floor,26,Klima,5,Eşyalı Değil,2,3,1,135,125
10000,Antalya,Alanya,Oba,1. floor,0,Klima,4,Eşyalı Değil,1,1,1,50,45
12000,Antalya,Alanya,Mahmutlar,6. floor,12,Klima,11,Eşyalı Değil,1,1,1,65,55
22000,Antalya,Serik,Belek,High entrance,4,Klima,2,Eşyalı,1,1,1,50,40
17500,Antalya,Döşemealtı,Yeniköy,1. floor,0,Kombi,3,Eşyalı Değil,1,2,1,90,85
40000,Antalya,Kemer,Merkez,Last floor floor,15,Klima,3,Eşyalı,1,2,1,110,100
20000,Antalya,Alanya,Oba,4. floor,0,Merkezi,5,Eşyalı Değil,1,2,1,90,80
16000,Antalya,Manavgat,Side,2. floor,4,Soba,3,Eşyalı Değil,1,1,1,85,80
27500,Antalya,Muratpaşa,Güzeloba,6. floor,25,Klima,11,Eşyalı Değil,1,3,1,160,150
11000,Antalya,Alanya,Oba,1. floor,0,Klima,4,Eşyalı Değil,1,1,1,55,50
18000,Antalya,Kepez,Çamlıbel,Middle floor,3,Klima,5,Eşyalı Değil,2,3,1,130,120
22000,Antalya,Muratpaşa,Fener,1. floor,15,Klima,2,Eşyalı,1,1,1,65,60
15000,Antalya,Kepez,Yükseliş,Middle floor,5,Kombi,7,Eşyalı,1,1,1,55,50
25000,Antalya,Alanya,Bektaş,Garden floor,5,Klima,2,Eşyalı,1,2,1,100,90
35000,Antalya,Konyaaltı,Altınkum,1. floor,11,Kombi,2,Eşyalı Değil,1,3,1,110,100
15000,Antalya,Kepez,Ahatlı,High entrance,0,Klima,3,Eşyalı,1,1,1,50,45
40000,Antalya,Muratpaşa,Güzeloba,6. floor,0,Merkezi,7,Eşyalı,1,1,1,60,50
15000,Antalya,Kepez,Kültür,High entrance,5,Klima,4,Eşyalı Değil,1,2,1,75,70
18000,Antalya,Alanya,Payallar,Garden floor,16,Klima,2,Eşyalı,2,2,1,110,100
18000,Antalya,Muratpaşa,Güzeloba,1. floor,11,Klima,8,Eşyalı,1,1,1,70,60
18500,Antalya,Aksu,Altıntaş,5. floor,0,Isıtma Yok,15,Eşyalı Değil,1,2,1,95,85
26000,Antalya,Manavgat,Ilıca,2. floor,11,Klima,3,Eşyalı,2,2,1,105,92
30000,Antalya,Konyaaltı,Kuşkavağı,2. floor,4,Klima,3,Eşyalı,1,1,1,50,45
8000,Antalya,Kepez,Yükseliş,Entrance floor,30,Klima,3,Eşyalı Değil,1,1,1,35,30
13000,Antalya,Alanya,Mahmutlar,1. floor,1,Klima,6,,1,2,1,90,85
17500,Antalya,Alanya,Kestel,Last floor floor,0,Klima,5,Eşyalı,1,1,1,50,45
25000,Antalya,Konyaaltı,Toros,-3,25,Klima,12,Eşyalı,1,3,1,150,140
18000,Antalya,Muratpaşa,Varlık,6. floor,25,Klima,7,Eşyalı,1,3,1,135,120
22000,Antalya,Alanya,Mahmutlar,3. floor,6,Klima,9,Eşyalı,2,2,1,125,120
12000,Antalya,Finike,Kum,4. floor,3,Klima,5,Eşyalı Değil,1,2,1,75,65
15000,Antalya,Kemer,Arslanbucak,High entrance,15,Klima,2,Eşyalı Değil,1,2,1,100,90
10000,Antalya,Muratpaşa,Meltem,2. floor,3,Klima,2,Eşyalı,3,1,0,35,30
12500,Antalya,Kepez,Ayanoğlu,High entrance,0,Klima,3,Eşyalı Değil,1,2,1,85,80
13500,Antalya,Kepez,Güneş,Entrance floor,8,Klima,4,Eşyalı Değil,1,2,1,135,120
7500,Antalya,Gazipaşa,Pazarcı,High entrance,1,Klima,4,Eşyalı Değil,1,1,1,55,50
18000,Antalya,Muratpaşa,Güvenlik,6. floor,20,Güneş Enerjisi,8,Eşyalı Değil,1,3,1,150,140
17000,Antalya,Serik,Belek,High entrance,0,Klima,2,,1,1,1,45,40
10000,Antalya,Alanya,Mahmutlar,3. floor,30,Klima,5,Eşyalı Değil,1,2,1,110,100
19000,Antalya,Konyaaltı,Arapsuyu,High entrance,8,Klima,3,Eşyalı,1,1,1,75,65
22000,Antalya,Konyaaltı,Sarısu,2. floor,6,Klima,2,Eşyalı,1,2,1,90,80
49000,Antalya,Muratpaşa,Güzeloba,3. floor,25,Klima,3,Eşyalı,1,2,1,90,80
19000,Antalya,Alanya,Mahmutlar,5. floor,2,Klima,11,Eşyalı,1,1,1,60,55
18000,Antalya,Muratpaşa,Güzeloba,1. floor,11,Klima,2,Eşyalı,1,2,1,95,90
33000,Antalya,Manavgat,Ilıca,3. floor,4,Klima,3,Eşyalı Değil,2,3,1,135,125
11500,Antalya,Kepez,Kepez,Ground floor,0,Merkezi (Pay Ölçer),11,Eşyalı Değil,1,1,1,47,40
16000,Antalya,Kepez,Çamlıbel,2. floor,1,Kombi,3,Eşyalı Değil,1,2,1,110,100
75000,Antalya,Aksu,Kemerağzı,12. floor,5,Klima,13,Eşyalı,2,3,1,160,145
9500,Antalya,Manavgat,Sülek,Ground floor,25,Soba,2,Eşyalı Değil,1,3,1,150,120
27000,Antalya,Kepez,Kültür,4. floor,10,Klima,4,Eşyalı,1,3,1,145,140
15000,Antalya,Kumluca,Eskicami,4. floor,0,Klima,6,Eşyalı Değil,2,2,1,110,100
12500,Antalya,Döşemealtı,Yeniköy,Entrance floor,0,Klima,3,Eşyalı Değil,1,2,1,80,70
12000,Antalya,Kepez,Kültür,Ground floor,5,Klima,4,Eşyalı,2,1,1,120,110
25000,Antalya,Muratpaşa,Fener,Ground floor,24,Kat Kaloriferi,14,Eşyalı Değil,1,2,1,90,80
29000,Antalya,Muratpaşa,Şirinyalı,Entrance floor,20,Klima,4,Eşyalı,2,2,1,145,138
20000,Antalya,Muratpaşa,Ermenek,Garden floor,16,Kombi,3,Eşyalı,1,1,1,65,55
15000,Antalya,Kepez,Çamlıbel,2. floor,5,Klima,4,Eşyalı Değil,1,2,1,100,90
16000,Antalya,Alanya,Avsallar,2. floor,28,Klima,2,Eşyalı,1,2,1,100,95
21000,Antalya,Muratpaşa,Soğuksu,3. floor,4,Kombi,6,Eşyalı,1,1,1,65,60
50000,Antalya,Muratpaşa,Yeşilbahçe,5. floor,10,Kombi,7,Eşyalı,1,3,1,150,140
15000,Antalya,Finike,Hasyurt,2. floor,26,Klima,3,Eşyalı Değil,1,3,1,145,125
14000,Antalya,Kepez,Kültür,Teras floor,4,Klima,3,Eşyalı Değil,1,2,1,85,80
13500,Antalya,Döşemealtı,Yeniköy,Last floor floor,4,Klima,5,Eşyalı Değil,1,2,1,85,80
13000,Antalya,Döşemealtı,Yeniköy,1. floor,0,Klima,2,Eşyalı Değil,1,2,1,80,76
11000,Antalya,Alanya,Oba,1. floor,1,Klima,5,Eşyalı Değil,1,1,1,55,50
26000,Antalya,Kemer,Merkez,2. floor,10,Klima,3,Eşyalı,2,2,1,145,135
15000,Antalya,Finike,Yeni,4. floor,23,Klima,5,Eşyalı,1,3,1,150,130
30000,Antalya,Alanya,Tosmur,5. floor,17,Klima,9,Eşyalı,2,3,1,140,130
15000,Antalya,Alanya,Mahmutlar,2. floor,1,Klima,4,Eşyalı Değil,1,3,1,110,107
23000,Antalya,Alanya,Kızlar Pınarı,6. floor,14,Klima,8,Eşyalı,1,3,1,110,100
20000,Antalya,Aksu,Altıntaş,7. floor,10,Belirtilmemiş,16,Eşyalı,2,2,1,134,110
23000,Antalya,Aksu,Altıntaş,2. floor,0,Klima,4,Eşyalı,1,1,1,60,45
12500,Antalya,Kepez,Karşıyaka,High entrance,9,Klima,4,Eşyalı Değil,1,2,1,80,75
20000,Antalya,Kepez,Aydoğmuş,1. floor,5,Klima,4,Eşyalı Değil,1,3,1,135,120
15000,Antalya,Manavgat,Ilıca,Middle floor,8,Klima,3,Eşyalı Değil,1,1,1,60,50
12500,Antalya,Alanya,Mahmutlar,5. floor,5,Klima,12,Eşyalı,1,1,0,36,32
18000,Antalya,Kepez,Kepez,3. floor,5,Kombi,3,Eşyalı,1,2,1,95,90
24000,Antalya,Muratpaşa,Güzeloba,6. floor,18,Klima,6,Eşyalı,1,2,1,95,80
18000,Antalya,Kepez,Ahatlı,2. floor,5,Klima,3,Eşyalı Değil,1,3,1,135,130
20000,Antalya,Kemer,Kuzdere,Middle floor,30,Soba,3,Eşyalı Değil,1,3,1,130,120
20000,Antalya,Alanya,Oba,2. floor,0,Klima,5,Eşyalı,1,1,1,55,50
26000,Antalya,Konyaaltı,Uluç,2. floor,16,Isıtma Yok,2,Eşyalı Değil,1,3,1,196,160
40000,Antalya,Konyaaltı,Akkuyu,3. floor,4,Yerden Isıtma,8,Eşyalı Değil,2,2,1,95,90
25000,Antalya,Alanya,Payallar,2. floor,11,Klima,2,Eşyalı Değil,2,3,1,140,130
80000,Antalya,Konyaaltı,Liman,8. floor,10,Klima,8,Eşyalı,1,3,1,130,120
50000,Antalya,Konyaaltı,Arapsuyu,3. floor,10,Klima,3,Eşyalı,3,4,2,380,340
25000,Antalya,Konyaaltı,Hurma,1. floor,6,Klima,4,Eşyalı,1,2,1,75,65
45000,Antalya,Muratpaşa,Bahçelievler,-3,30,Kombi,4,Eşyalı,2,3,1,160,155
16000,Antalya,Kepez,Kültür,Entrance floor,5,Klima,3,Eşyalı Değil,1,2,1,100,85
20000,Antalya,Kepez,Kanal,2. floor,15,Güneş Enerjisi,2,Eşyalı Değil,2,3,1,160,150
13000,Antalya,Muratpaşa,Elmalı,4. floor,25,Klima,4,Eşyalı,1,1,0,55,50
13000,Antalya,Muratpaşa,Bayındır,2. floor,5,Klima,4,Eşyalı,2,1,0,30,25
9000,Antalya,Muratpaşa,Güvenlik,High entrance,15,Klima,4,Eşyalı,1,1,1,45,40
15000,Antalya,Kumluca,Yeni,4. floor,0,Klima,6,Eşyalı Değil,2,2,1,110,95
17500,Antalya,Alanya,Cikcilli,5. floor,15,Klima,6,Eşyalı Değil,1,2,1,90,80
15000,Antalya,Muratpaşa,Güzeloba,3. floor,16,Kombi,5,Eşyalı,1,2,1,130,120
16500,Antalya,Muratpaşa,Deniz,3. floor,35,Klima,5,Eşyalı Değil,1,2,1,100,90
22000,Antalya,Muratpaşa,Soğuksu,Middle floor,25,Klima,5,Eşyalı Değil,1,3,1,150,130
12000,Antalya,Aksu,Altıntaş,2. floor,0,Klima,4,Eşyalı Değil,1,1,1,60,50
27000,Antalya,Konyaaltı,Arapsuyu,High entrance,13,Klima,4,Eşyalı,1,2,1,95,80
11000,Antalya,Manavgat,Ulukapı,Entrance floor,7,Klima,3,Eşyalı,,2,1,90,85
26000,Antalya,Konyaaltı,Uncalı,3. floor,10,Klima,3,Eşyalı Değil,2,4,1,185,180
15000,Antalya,Kepez,Kültür,2. floor,5,Klima,4,Eşyalı,1,1,1,60,50
20000,Antalya,Alanya,Payallar,4. floor,20,Klima,4,Eşyalı,2,2,1,110,100
28900,Antalya,Manavgat,Side,1. floor,5,Klima,2,Eşyalı,2,2,1,125,100
19000,Antalya,Muratpaşa,Gençlik,1. floor,27,Klima,5,Eşyalı,1,3,1,135,125
30000,Antalya,Aksu,Altıntaş,Garden floor,0,Klima,5,Eşyalı Değil,2,3,1,130,120
15000,Antalya,Döşemealtı,Yeniköy,4. floor,0,Klima,5,Eşyalı Değil,1,2,1,110,100
35000,Antalya,Konyaaltı,Altınkum,Last floor floor,20,Klima,3,Eşyalı Değil,2,4,1,130,110
12000,Antalya,Alanya,Avsallar,4. floor,0,Klima,7,Eşyalı Değil,1,2,1,85,75
10000,Antalya,Aksu,Kumköy,1. floor,11,Klima,3,Eşyalı,1,1,1,65,55
19000,Antalya,Konyaaltı,Hurma,3. floor,6,Klima,4,Eşyalı,1,1,1,50,45
13500,Antalya,Manavgat,Sarılar,3. floor,1,Klima,3,Eşyalı Değil,1,3,1,130,115
16000,Antalya,Kepez,Erenköy,1. floor,4,Klima,3,Eşyalı,1,2,1,85,70
10000,Antalya,Korkuteli,İmrahor,2. floor,15,Kat Kaloriferi,3,Eşyalı,1,2,1,80,70
15000,Antalya,Kepez,Ahatlı,Entrance floor,5,Klima,3,Eşyalı,1,2,1,100,85
41000,Antalya,Kemer,Merkez,3. floor,35,Klima,3,Eşyalı,1,2,1,120,100
25000,Antalya,Muratpaşa,Bayındır,6. floor,15,Kombi,7,Eşyalı,2,3,1,150,140
17000,Antalya,Kepez,Gülveren,Middle floor,1,Klima,3,Eşyalı,1,2,1,80,75
20000,Antalya,Manavgat,Gündoğdu,1. floor,21,Klima,2,Eşyalı,1,2,1,90,65
11000,Antalya,Döşemealtı,Çıplaklı,High entrance,11,Klima,4,Eşyalı Değil,1,2,1,90,70
35000,Antalya,Muratpaşa,Çağlayan,1. floor,18,Klima,9,Eşyalı,1,3,1,150,140
19500,Antalya,Muratpaşa,Kızıltoprak,Entrance floor,16,Klima,4,Eşyalı,1,1,1,68,65
20000,Antalya,Muratpaşa,Güzeloba,High entrance,20,Klima,2,Eşyalı,1,1,1,50,45
6000,Antalya,Döşemealtı,Bademağacı,Entrance floor,20,Soba,1,Eşyalı,1,1,1,60,50
14500,Antalya,Alanya,Avsallar,Garden floor,16,Klima,3,Eşyalı Değil,2,3,1,130,120
20000,Antalya,Konyaaltı,Hurma,1. floor,5,Klima,4,Eşyalı,1,1,1,60,50
22500,Antalya,Muratpaşa,Güzeloba,High entrance,10,Belirtilmemiş,3,Eşyalı Değil,1,2,1,110,100
15000,Antalya,Alanya,Demirtaş,4. floor,2,Klima,6,Eşyalı,1,1,1,60,55
10000,Antalya,Alanya,Mahmutlar,8. floor,1,Klima,13,Eşyalı Değil,1,1,1,60,55
25000,Antalya,Kemer,Merkez,2. floor,20,Klima,2,Eşyalı,1,1,1,80,75
16000,Antalya,Kepez,Çankaya,5. floor,16,Klima,8,Eşyalı Değil,1,3,1,150,130
25000,Antalya,Muratpaşa,Çağlayan,Middle floor,5,Klima,4,Eşyalı,1,1,1,51,50
15000,Antalya,Finike,Kum,3. floor,5,Klima,8,Eşyalı,1,2,1,130,110
35500,Antalya,Alanya,Güller Pınarı,4. floor,2,Klima,10,Eşyalı Değil,2,2,1,120,110
19000,Antalya,Kepez,Kültür,2. floor,4,Klima,4,Eşyalı,1,1,1,50,45
12000,Antalya,Kepez,Erenköy,Teras floor,5,Klima,3,Eşyalı Değil,1,2,1,120,110
25000,Antalya,Kemer,Merkez,High entrance,30,Klima,1,Eşyalı,1,2,1,80,70
22500,Antalya,Manavgat,Side,3. floor,9,Klima,4,Eşyalı,1,2,1,135,120
12000,Antalya,Kepez,Yeşilyurt,2. floor,3,Klima,5,Eşyalı,1,1,1,35,30
40000,Antalya,Muratpaşa,Güzeloba,4. floor,16,Klima,10,Eşyalı,1,3,1,180,150
15000,Antalya,Manavgat,Aşağı Pazarcı,1. floor,15,Soba,3,Eşyalı,1,2,1,100,95
23000,Antalya,Alanya,Avsallar,3. floor,3,Klima,9,Eşyalı,1,2,1,90,80
25000,Antalya,Konyaaltı,Liman,1. floor,13,Klima,4,Eşyalı,1,2,1,65,55
19000,Antalya,Aksu,Altıntaş,Garden floor,0,Klima,4,Eşyalı Değil,1,2,1,95,90
45000,Antalya,Konyaaltı,Arapsuyu,4. floor,20,Kombi,4,Eşyalı,2,3,1,200,190
18000,Antalya,Kumluca,Yeni,5. floor,20,Klima,5,Eşyalı,1,2,1,125,110
25000,Antalya,Alanya,Mahmutlar,6. floor,0,Klima,12,Eşyalı,2,2,1,100,90
25000,Antalya,Alanya,Güller Pınarı,2. floor,2,Klima,5,Eşyalı,1,2,1,100,85
17000,Antalya,Konyaaltı,Sarısu,3. floor,11,Klima,10,Eşyalı,1,3,1,150,140
8000,Antalya,Kepez,Ahatlı,2. floor,5,Klima,4,Eşyalı,1,2,0,65,50
10500,Antalya,Gazipaşa,Gazi,3. floor,3,Klima,5,Eşyalı Değil,1,2,1,115,110
13000,Antalya,Muratpaşa,Bayındır,High entrance,30,Isıtma Yok,4,Eşyalı,1,1,1,40,35
17000,Antalya,Kepez,Yeni,1. floor,20,Klima,3,Eşyalı Değil,1,3,1,170,150
15500,Antalya,Manavgat,Evrenseki,High entrance,0,Klima,2,Eşyalı Değil,1,1,1,65,60
15000,Antalya,Kumluca,Eskicami,5. floor,26,Klima,6,Eşyalı,1,3,1,150,140
22000,Antalya,Konyaaltı,Altınkum,4. floor,15,Klima,4,Eşyalı,1,1,1,80,60
35000,Antalya,Alanya,Mahmutlar,6. floor,5,Klima,12,Eşyalı,2,2,1,135,125
13000,Antalya,Elmalı,Yeni,Middle floor,16,Soba,5,Eşyalı Değil,1,3,1,127,120
22000,Antalya,Kepez,Çankaya,Middle floor,0,Klima,6,Eşyalı Değil,1,2,1,95,80
13500,Antalya,Finike,Kum,Middle floor,15,Klima,9,Eşyalı,2,3,1,170,150
11000,Antalya,Demre,Karabucak,2. floor,6,Klima,3,Eşyalı,1,1,1,140,100
9000,Antalya,Alanya,Konaklı,Ground floor,15,Klima,4,,,2,1,80,75
22500,Antalya,Kemer,Arslanbucak,Middle floor,18,Klima,3,Eşyalı Değil,1,2,1,135,120
20000,Antalya,Kepez,Gündoğdu,Middle floor,20,Klima,3,Eşyalı,1,2,1,110,100
18000,Antalya,Alanya,Avsallar,3. floor,1,Klima,5,Eşyalı,1,1,1,65,60
20000,Antalya,Alanya,Mahmutlar,3. floor,2,Klima,5,Eşyalı,2,2,1,100,90
17500,Antalya,Aksu,Altıntaş,2. floor,0,Yerden Isıtma,5,Eşyalı,1,2,1,80,60
14000,Antalya,Alanya,Kestel,Garden floor,1,Klima,4,Eşyalı Değil,2,2,1,90,80
20000,Antalya,Alanya,Mahmutlar,11. floor,5,Klima,12,Eşyalı,1,1,1,80,70
20000,Antalya,Muratpaşa,Kızılarık,5. floor,10,Belirtilmemiş,5,Eşyalı Değil,,3,1,127,110
350000,Antalya,Kemer,Çamyuva,1. floor,10,Klima,2,Eşyalı,1,3,1,210,180
35000,Antalya,Konyaaltı,Arapsuyu,3. floor,18,Klima,5,Eşyalı,1,1,1,80,75
9000,Antalya,Alanya,Mahmutlar,Middle floor,0,Klima,5,Eşyalı Değil,1,1,1,55,50
20000,Antalya,Serik,Kadriye,2. floor,15,Klima,4,Eşyalı,1,2,1,115,95
12000,Antalya,Döşemealtı,Bahçeyaka,1. floor,0,Klima,4,Eşyalı Değil,1,1,1,55,45
18000,Antalya,Muratpaşa,Bayındır,3. floor,11,Klima,4,,1,3,1,145,125
17000,Antalya,Kepez,Şafak,Middle floor,0,Klima,4,Eşyalı Değil,2,2,1,75,65
10000,Antalya,Korkuteli,Kiremitli,2. floor,25,Kombi,3,Eşyalı Değil,1,3,1,130,120
18000,Antalya,Konyaaltı,Siteler,10. floor,25,Klima,12,Eşyalı Değil,2,3,1,145,140
25000,Antalya,Alanya,Payallar,Garden floor,11,Klima,2,,2,3,1,140,130
20000,Antalya,Muratpaşa,Cumhuriyet,Middle floor,24,Klima,5,Eşyalı Değil,1,3,1,150,140
20000,Antalya,Manavgat,Sarılar,3. floor,0,Klima,6,Eşyalı Değil,2,2,1,135,115
30000,Antalya,Konyaaltı,Gürsu,High entrance,5,Klima,3,Eşyalı,1,1,1,60,50
19000,Antalya,Manavgat,Yukarı Pazarcı,1. floor,10,Isıtma Yok,3,Eşyalı Değil,1,3,1,165,160
14000,Antalya,Alanya,Oba,1. floor,0,Klima,5,Eşyalı Değil,1,2,1,80,75
16000,Antalya,Muratpaşa,Yüksekalan,1. floor,3,Klima,4,Eşyalı,1,2,1,75,70
15000,Antalya,Alanya,Kızlar Pınarı,3. floor,26,Isıtma Yok,5,Eşyalı Değil,3,2,1,105,100
25000,Antalya,Kemer,Merkez,3. floor,16,Klima,3,Eşyalı,1,2,1,130,115
22000,Antalya,Muratpaşa,Çağlayan,10. floor,10,Belirtilmemiş,10,Eşyalı Değil,1,2,1,140,130
20000,Antalya,Muratpaşa,Altındağ,5. floor,40,Klima,5,Eşyalı,1,2,1,100,90
22000,Antalya,Kemer,Kuzdere,2. floor,0,Klima,2,Eşyalı Değil,1,2,1,100,90
14000,Antalya,Kepez,Kültür,High entrance,7,Klima,3,Eşyalı Değil,1,2,1,80,75
28000,Antalya,Serik,Dikmen,2. floor,20,Klima,3,Eşyalı,2,4,1,145,125
20000,Antalya,Muratpaşa,Meltem,13. floor,21,Klima,13,Eşyalı Değil,1,3,1,150,140
12000,Antalya,Finike,Kale,2. floor,21,Klima,3,Eşyalı,1,2,1,80,70
20000,Antalya,Muratpaşa,Şirinyalı,Ground floor,20,Isıtma Yok,4,Eşyalı Değil,1,2,1,90,75
19000,Antalya,Kepez,Kültür,2. floor,4,Klima,4,Eşyalı,1,2,0,45,40
22000,Antalya,Muratpaşa,Fener,9. floor,21,Klima,9,,1,2,1,90,75
25000,Antalya,Muratpaşa,Güzeloba,1. floor,30,Klima,2,Eşyalı Değil,1,2,1,90,80
29000,Antalya,Alanya,Küçükhasbahçe,3. floor,0,Belirtilmemiş,5,Eşyalı Değil,3,3,1,185,175
25000,Antalya,Muratpaşa,Muratpaşa,12. floor,10,Kombi,13,Eşyalı,2,3,1,170,160
16000,Antalya,Muratpaşa,Cumhuriyet,4. floor,19,Klima,5,Eşyalı Değil,1,3,1,120,110
37000,Antalya,Alanya,Kestel,4. floor,5,Klima,5,Eşyalı,2,2,1,115,110
20000,Antalya,Döşemealtı,Çıplaklı,Middle floor,1,Klima,4,Eşyalı,1,2,1,75,65
30000,Antalya,Kemer,Kuzdere,1. floor,0,Klima,1,Eşyalı Değil,3,4,1,220,200
20000,Antalya,Alanya,Mahmutlar,10. floor,1,Klima,12,Eşyalı,1,1,1,65,56
15000,Antalya,Elmalı,Yeni,1. floor,0,Merkezi,4,Eşyalı Değil,2,3,1,135,130
20000,Antalya,Alanya,Cikcilli,7. floor,12,Klima,9,Eşyalı,2,2,1,110,100
23000,Antalya,Kepez,Ahatlı,3. floor,11,Klima,3,Eşyalı,1,2,1,105,90
16000,Antalya,Kaş,Bezirgan,High entrance,0,Klima,3,Eşyalı Değil,1,1,1,70,65
20000,Antalya,Aksu,Altıntaş,Middle floor,0,Klima,7,Eşyalı Değil,2,2,1,95,65
10000,Antalya,Manavgat,Yukarıışıklar,1. floor,0,Klima,2,Eşyalı Değil,1,1,1,120,100
12000,Antalya,Alanya,İncekum,1. floor,11,Klima,2,Eşyalı Değil,1,2,1,120,110
18000,Antalya,Kepez,Ahatlı,1. floor,4,Klima,3,Eşyalı,1,2,1,60,55
18000,Antalya,Manavgat,Side,2. floor,0,Klima,3,Eşyalı Değil,1,1,1,60,50
750,Antalya,Manavgat,Evrenseki,2. floor,0,Klima,2,Eşyalı Değil,1,2,1,90,75
37000,Antalya,Muratpaşa,Fener,5. floor,17,Kombi,10,Eşyalı,2,3,1,145,140
21500,Antalya,Manavgat,Ilıca,2. floor,11,Klima,3,Eşyalı Değil,1,2,1,135,120
15000,Antalya,Muratpaşa,Deniz,4. floor,40,Klima,4,Eşyalı Değil,1,3,1,130,125
10000,Antalya,Döşemealtı,Çıplaklı,High entrance,15,Klima,4,Eşyalı Değil,1,2,1,85,75
15000,Antalya,Kepez,Varsak Karşıyaka,High entrance,5,Klima,5,Eşyalı Değil,1,2,1,75,65
16000,Antalya,Kepez,Ayanoğlu,Entrance floor,10,Klima,5,Eşyalı,1,2,1,90,80
17500,Antalya,Kemer,Göynük,2. floor,25,Klima,3,Eşyalı,1,2,1,100,90
14000,Antalya,Muratpaşa,Elmalı,4. floor,25,Klima,4,Eşyalı,1,1,0,50,45
25000,Antalya,Konyaaltı,Kuşkavağı,Middle floor,9,Klima,3,Eşyalı Değil,1,2,1,110,100
15000,Antalya,Kepez,Teomanpaşa,1. floor,10,Klima,1,Eşyalı Değil,1,2,1,100,90
20000,Antalya,Kemer,Kuzdere,High entrance,0,Klima,1,Eşyalı Değil,1,2,1,85,75
33000,Antalya,Konyaaltı,Altınkum,Roof floor,15,Klima,3,Eşyalı,1,3,1,170,150
42500,Antalya,Alanya,Mahmutlar,6. floor,5,Klima,13,Eşyalı Değil,3,3,1,155,140
15000,Antalya,Döşemealtı,Yeniköy,High entrance,8,Soba,2,Eşyalı Değil,1,3,1,150,135
2500,Antalya,Demre,Büyükkum,Garden floor,0,Klima,1,Eşyalı,1,1,0,40,35
13000,Antalya,Kepez,Kültür,-1,4,Klima,4,Eşyalı,1,2,0,65,60
12500,Antalya,Kaş,Bezirgan,High entrance,0,Belirtilmemiş,3,Eşyalı Değil,1,1,1,60,55
25000,Antalya,Kemer,Merkez,2. floor,15,Klima,3,Eşyalı Değil,1,2,1,88,80
11000,Antalya,Muratpaşa,Dutlubahçe,Entrance floor,18,Klima,5,Eşyalı Değil,1,2,0,65,55
17000,Antalya,Manavgat,Side,3. floor,11,Klima,3,Eşyalı,1,1,1,80,70
20000,Antalya,Konyaaltı,Hurma,High entrance,8,Klima,4,Eşyalı,1,1,1,65,60
12500,Antalya,Kepez,Kültür,1. floor,5,Klima,3,Eşyalı,1,1,1,35,30
27000,Antalya,Muratpaşa,Yeşilbahçe,1. floor,18,Klima,4,Eşyalı Değil,1,3,1,140,130
27000,Antalya,Muratpaşa,Ermenek,1. floor,5,Belirtilmemiş,3,Eşyalı Değil,1,2,1,120,105
50000,Antalya,Konyaaltı,Liman,2. floor,8,Klima,4,Eşyalı,1,2,1,85,80
21500,Antalya,Manavgat,Ilıca,2. floor,11,Klima,3,Eşyalı Değil,1,2,1,135,120
6000,Antalya,Kemer,Göynük,1. floor,21,Klima,2,Eşyalı Değil,1,1,0,35,30
25000,Antalya,Kepez,Çamlıbel,Last floor floor,0,Klima,2,Eşyalı Değil,2,4,1,170,150
14000,Antalya,Alanya,Oba,2. floor,0,Klima,5,Eşyalı Değil,2,2,1,80,75
13000,Antalya,Alanya,Mahmutlar,3. floor,20,Klima,5,Eşyalı,1,1,1,60,55
15000,Antalya,Döşemealtı,Yeniköy,2. floor,0,Klima,3,Eşyalı,1,1,1,50,40
15500,Antalya,Muratpaşa,Kızılarık,9. floor,15,Klima,11,,1,2,1,90,85
13000,Antalya,Kepez,Zafer,Entrance floor,16,Isıtma Yok,3,Eşyalı Değil,1,2,1,80,60
11000,Antalya,Alanya,Mahmutlar,4. floor,1,Klima,10,Eşyalı Değil,1,1,1,55,50
15000,Antalya,Alanya,Mahmutlar,3. floor,8,Klima,10,Eşyalı,2,2,1,120,110
14500,Antalya,Alanya,Avsallar,Middle floor,10,Klima,8,Eşyalı Değil,2,2,1,140,130
15000,Antalya,Kepez,Kültür,Roof floor,15,Klima,3,Eşyalı Değil,1,2,1,85,80
32500,Antalya,Muratpaşa,Meydankavağı,3. floor,16,Klima,10,Eşyalı Değil,1,4,2,145,140
18000,Antalya,Kepez,Göksu,3. floor,0,Isıtma Yok,3,Eşyalı Değil,1,1,1,60,50
16000,Antalya,Manavgat,Emek,2. floor,20,Klima,4,Eşyalı Değil,1,3,1,150,145
30000,Antalya,Konyaaltı,Liman,2. floor,9,Klima,4,Eşyalı,2,3,1,185,180
15000,Antalya,Serik,Belek,Last floor floor,40,Klima,1,Eşyalı,1,1,1,60,58
27500,Antalya,Kaş,Andifli,Last floor floor,1,Klima,2,Eşyalı Değil,1,1,1,65,55
15000,Antalya,Aksu,Altıntaş,1. floor,5,Klima,1,Eşyalı Değil,1,1,1,55,45
